Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Discount Flag,High Value,Customer Segment,Frequency Category,CLV,AOV,Discount Impact,Review Category
2864,37,Female,T-shirt,Clothing,56,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,No,18,Venmo,Monthly,Middle Age,0,0,Loyal,High,1008,2.9473684210526314,0,Average
2865,58,Female,Sweater,Clothing,43,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,No,31,Venmo,Weekly,Senior,0,0,Loyal,,1333,1.34375,0,Average
2866,28,Female,Skirt,Clothing,97,California,M,Silver,Fall,3.7,No,Free Shipping,No,No,27,Cash,Fortnightly,Adult,0,1,Loyal,,2619,3.4642857142857144,0,Average
2867,54,Female,Blouse,Clothing,75,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,No,19,Cash,Annually,Senior,0,0,Loyal,High,1425,3.75,0,Average
2868,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,No,Next Day Air,No,No,33,Cash,Fortnightly,Young Adult,0,0,Loyal,,1815,1.6176470588235294,0,Good
2869,45,Female,Backpack,Accessories,49,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,No,42,PayPal,Every 3 Months,Middle Age,0,0,Loyal,,2058,1.1395348837209303,0,Poor
2870,57,Female,Socks,Clothing,58,Georgia,M,White,Summer,4.2,No,Standard,No,No,16,Bank Transfer,Weekly,Senior,0,0,Loyal,High,928,3.411764705882353,0,Good
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,No,49,Debit Card,Every 3 Months,Middle Age,0,0,Loyal,,1666,0.68,0,Good
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40,Venmo,Bi-Weekly,Middle Age,0,0,Loyal,,1720,1.048780487804878,0,Poor
2873,63,Female,Jewelry,Accessories,48,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,No,5,Cash,Annually,Senior,0,0,Returning,Medium,240,8.0,0,Poor
2874,44,Female,Sweater,Clothing,40,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,No,8,Bank Transfer,Monthly,Middle Age,0,0,Loyal,High,320,4.444444444444445,0,Poor
2875,36,Female,Shirt,Clothing,29,Colorado,L,Silver,Summer,3.1,No,Standard,No,No,2,Debit Card,Annually,Middle Age,0,0,Returning,Low,58,9.666666666666666,0,Average
2876,24,Female,Pants,Clothing,81,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,No,14,Debit Card,Weekly,Young Adult,0,1,Loyal,High,1134,5.4,0,Poor
2877,65,Female,Hoodie,Clothing,84,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,No,5,Bank Transfer,Fortnightly,Senior,0,1,Returning,Medium,420,14.0,0,Average
2878,32,Female,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,No,Standard,No,No,34,Venmo,Monthly,Adult,0,0,Loyal,,1564,1.3142857142857143,0,Average
2879,63,Female,Dress,Clothing,86,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,13,Bank Transfer,Annually,Senior,0,1,Loyal,High,1118,6.142857142857143,0,Good
2880,62,Female,Blouse,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,No,No,31,Venmo,Annually,Senior,0,0,Loyal,,1767,1.78125,0,Good
2881,19,Female,Skirt,Clothing,61,Florida,L,Beige,Winter,4.8,No,Store Pickup,No,No,43,PayPal,Quarterly,Young Adult,0,0,Loyal,,2623,1.3863636363636365,0,Good
2882,38,Female,Backpack,Accessories,90,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,No,6,Bank Transfer,Annually,Middle Age,0,1,Loyal,High,540,12.857142857142858,0,Good
2883,59,Female,Blouse,Clothing,51,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,No,No,23,Credit Card,Bi-Weekly,Senior,0,0,Loyal,,1173,2.125,0,Poor
2884,22,Female,Socks,Clothing,48,Rhode Island,XL,Silver,Spring,3.2,No,Standard,No,No,10,PayPal,Weekly,Young Adult,0,0,Loyal,High,480,4.363636363636363,0,Average
2885,55,Female,Boots,Footwear,50,Arkansas,M,Purple,Summer,3.4,No,2-Day Shipping,No,No,47,Credit Card,Every 3 Months,Senior,0,0,Loyal,,2350,1.0416666666666667,0,Average
2886,29,Female,Backpack,Accessories,82,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly,Adult,0,1,Loyal,High,1148,5.466666666666667,0,Average
2887,42,Female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,No,29,PayPal,Weekly,Middle Age,0,0,Loyal,,957,1.1,0,Good
2888,23,Female,Sandals,Footwear,28,Kentucky,L,Blue,Winter,2.8,No,Express,No,No,12,Cash,Bi-Weekly,Young Adult,0,0,Loyal,High,336,2.1538461538461537,0,Poor
2889,70,Female,Hoodie,Clothing,42,Wisconsin,L,Green,Spring,5.0,No,2-Day Shipping,No,No,25,Debit Card,Quarterly,Senior,0,0,Loyal,,1050,1.6153846153846154,0,Good
2890,64,Female,Sunglasses,Accessories,43,Minnesota,M,Charcoal,Fall,3.3,No,Store Pickup,No,No,21,Venmo,Annually,Senior,0,0,Loyal,,903,1.9545454545454546,0,Average
2891,39,Female,Jeans,Clothing,55,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,No,No,23,Credit Card,Monthly,Middle Age,0,0,Loyal,,1265,2.2916666666666665,0,Average
2892,47,Female,T-shirt,Clothing,73,Ohio,XL,Black,Winter,2.5,No,Free Shipping,No,No,10,PayPal,Monthly,Middle Age,0,0,Loyal,High,730,6.636363636363637,0,Poor
2893,22,Female,Dress,Clothing,39,Nevada,M,Teal,Spring,3.2,No,Standard,No,No,47,Credit Card,Monthly,Young Adult,0,0,Loyal,,1833,0.8125,0,Average
2894,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,No,44,Debit Card,Every 3 Months,Senior,0,0,Loyal,,880,0.4444444444444444,0,Average
2895,35,Female,Jewelry,Accessories,32,Kentucky,S,Brown,Spring,3.5,No,Standard,No,No,41,Venmo,Annually,Adult,0,0,Loyal,,1312,0.7619047619047619,0,Average
2896,56,Female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,No,Standard,No,No,29,Bank Transfer,Monthly,Senior,0,1,Loyal,,2494,2.8666666666666667,0,Good
2897,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,No,2,Venmo,Every 3 Months,Adult,0,1,Returning,Low,182,30.333333333333332,0,Average
2898,43,Female,Jacket,Outerwear,59,Montana,L,Violet,Fall,2.5,No,Free Shipping,No,No,2,Cash,Fortnightly,Middle Age,0,0,Returning,Low,118,19.666666666666668,0,Poor
2899,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,No,Express,No,No,29,Credit Card,Annually,Young Adult,0,0,Loyal,,957,1.1,0,Good
2900,50,Female,Boots,Footwear,64,Nebraska,M,Gold,Spring,4.2,No,2-Day Shipping,No,No,22,Bank Transfer,Fortnightly,Middle Age,0,0,Loyal,,1408,2.782608695652174,0,Good
2901,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4.0,No,Standard,No,No,23,Cash,Bi-Weekly,Middle Age,0,0,Loyal,,1541,2.7916666666666665,0,Good
2902,41,Female,Blouse,Clothing,43,Alabama,L,Olive,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Quarterly,Middle Age,0,0,Loyal,,1978,0.9148936170212766,0,Poor
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Standard,No,No,19,PayPal,Bi-Weekly,Adult,0,0,Loyal,High,608,1.6,0,Good
2904,38,Female,Scarf,Accessories,39,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,No,No,24,Credit Card,Every 3 Months,Middle Age,0,0,Loyal,,936,1.56,0,Average
2905,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,No,43,Venmo,Monthly,Middle Age,0,0,Loyal,,1763,0.9318181818181818,0,Good
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,No,Standard,No,No,14,Debit Card,Fortnightly,Senior,0,0,Loyal,High,742,3.533333333333333,0,Good
2907,58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,No,Standard,No,No,7,Venmo,Annually,Senior,0,0,Loyal,High,189,3.375,0,Average
2908,19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,No,50,PayPal,Bi-Weekly,Young Adult,0,1,Loyal,,4100,1.607843137254902,0,Average
2909,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,No,15,Debit Card,Every 3 Months,Middle Age,0,1,Loyal,High,1305,5.4375,0,Average
2910,27,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,No,Next Day Air,No,No,40,Credit Card,Every 3 Months,Adult,0,0,Loyal,,3120,1.9024390243902438,0,Average
2911,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,No,Store Pickup,No,No,41,Credit Card,Monthly,Adult,0,0,Loyal,,1312,0.7619047619047619,0,Poor
2912,28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,No,Next Day Air,No,No,34,Venmo,Quarterly,Adult,0,0,Loyal,,1292,1.0857142857142856,0,Poor
2913,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,No,Standard,No,No,27,Cash,Bi-Weekly,Middle Age,0,0,Loyal,,999,1.3214285714285714,0,Good
2914,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,No,Express,No,No,12,Cash,Every 3 Months,Middle Age,0,1,Loyal,High,996,6.384615384615385,0,Average
2915,45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,Middle Age,0,0,New,Low,72,36.0,0,Average
2916,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,No,Express,No,No,39,Debit Card,Bi-Weekly,Adult,0,0,Loyal,,1170,0.75,0,Good
2917,62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,No,Express,No,No,13,Credit Card,Bi-Weekly,Senior,0,0,Loyal,High,858,4.714285714285714,0,Poor
2918,58,Female,Shirt,Clothing,45,Colorado,XL,White,Winter,2.9,No,Store Pickup,No,No,50,Venmo,Annually,Senior,0,0,Loyal,,2250,0.8823529411764706,0,Poor
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,No,Free Shipping,No,No,36,Cash,Weekly,Young Adult,0,0,Loyal,,2628,1.972972972972973,0,Good
2920,64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,No,31,Debit Card,Monthly,Senior,0,0,Loyal,,2077,2.09375,0,Average
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,No,3,Debit Card,Bi-Weekly,Adult,0,0,Returning,Medium,216,18.0,0,Good
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,No,Standard,No,No,11,Cash,Fortnightly,Young Adult,0,0,Loyal,High,264,2.0,0,Good
2923,45,Female,Sunglasses,Accessories,68,Kentucky,L,Beige,Winter,3.5,No,Express,No,No,16,PayPal,Quarterly,Middle Age,0,0,Loyal,High,1088,4.0,0,Average
2924,28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,No,12,Cash,Quarterly,Adult,0,0,Loyal,High,840,5.384615384615385,0,Good
2925,47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,No,37,Debit Card,Every 3 Months,Middle Age,0,0,Loyal,,2368,1.6842105263157894,0,Average
2926,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,No,43,Credit Card,Every 3 Months,Senior,0,1,Loyal,,3913,2.0681818181818183,0,Poor
2927,64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,No,2-Day Shipping,No,No,9,Cash,Weekly,Senior,0,1,Loyal,High,738,8.2,0,Good
2928,45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,No,Express,No,No,15,Venmo,Bi-Weekly,Middle Age,0,0,Loyal,High,360,1.5,0,Poor
2929,40,Female,Jewelry,Accessories,80,Alabama,L,Yellow,Spring,3.6,No,Store Pickup,No,No,17,Credit Card,Weekly,Middle Age,0,0,Loyal,High,1360,4.444444444444445,0,Average
2930,31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,No,Next Day Air,No,No,42,Venmo,Fortnightly,Adult,0,0,Loyal,,2226,1.2325581395348837,0,Good
2931,38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,No,14,Venmo,Monthly,Middle Age,0,0,Loyal,High,700,3.3333333333333335,0,Good
2932,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,No,2-Day Shipping,No,No,49,Credit Card,Bi-Weekly,Middle Age,0,0,Loyal,,1519,0.62,0,Good
2933,65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Express,No,No,3,PayPal,Quarterly,Senior,0,1,Returning,Medium,264,22.0,0,Average
2934,27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28,Venmo,Monthly,Adult,0,0,Loyal,,1456,1.793103448275862,0,Average
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,No,41,Bank Transfer,Quarterly,Middle Age,0,0,Loyal,,902,0.5238095238095238,0,Good
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,No,11,Venmo,Weekly,Senior,0,0,Loyal,High,297,2.25,0,Good
2937,31,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,No,Express,No,No,46,PayPal,Weekly,Adult,0,0,Loyal,,1564,0.723404255319149,0,Average
2938,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,No,15,Credit Card,Weekly,Adult,0,0,Loyal,High,585,2.4375,0,Good
2939,28,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,No,Standard,No,No,15,Cash,Monthly,Adult,0,0,Loyal,High,795,3.3125,0,Average
2940,32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,Express,No,No,34,Venmo,Weekly,Adult,0,0,Loyal,,1564,1.3142857142857143,0,Good
2941,61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,No,13,Cash,Monthly,Senior,0,1,Loyal,High,1105,6.071428571428571,0,Good
2942,38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,No,27,PayPal,Monthly,Middle Age,0,1,Loyal,,2322,3.0714285714285716,0,Average
2943,54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly,Senior,0,0,Loyal,,2331,1.6578947368421053,0,Poor
2944,29,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,No,Standard,No,No,37,Credit Card,Monthly,Adult,0,0,Loyal,,1628,1.1578947368421053,0,Average
2945,50,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,No,4,Venmo,Every 3 Months,Middle Age,0,1,Returning,Medium,380,19.0,0,Average
2946,32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,No,1,Credit Card,Every 3 Months,Adult,0,0,New,Low,49,24.5,0,Good
2947,38,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,No,29,Bank Transfer,Quarterly,Middle Age,0,0,Loyal,,2233,2.566666666666667,0,Poor
2948,52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Standard,No,No,50,Venmo,Annually,Senior,0,0,Loyal,,3150,1.2352941176470589,0,Good
2949,61,Female,Pants,Clothing,83,Vermont,M,Violet,Winter,3.1,No,Standard,No,No,38,Debit Card,Bi-Weekly,Senior,0,1,Loyal,,3154,2.128205128205128,0,Average
2950,25,Female,Jewelry,Accessories,93,Iowa,M,Peach,Spring,3.8,No,Store Pickup,No,No,15,PayPal,Annually,Young Adult,0,1,Loyal,High,1395,5.8125,0,Average
2951,22,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,No,44,Debit Card,Every 3 Months,Young Adult,0,1,Loyal,,4004,2.022222222222222,0,Good
2952,47,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,No,Free Shipping,No,No,14,Cash,Weekly,Middle Age,0,1,Loyal,High,1386,6.6,0,Good
2953,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,No,5,Debit Card,Monthly,Middle Age,0,0,Returning,Medium,120,4.0,0,Good
2954,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,No,11,Credit Card,Annually,Middle Age,0,1,Loyal,High,902,6.833333333333333,0,Good
2955,33,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15,Credit Card,Annually,Adult,0,0,Loyal,High,420,1.75,0,Average
2956,42,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Annually,Middle Age,0,0,Loyal,,3082,1.425531914893617,0,Poor
2957,52,Female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,No,Standard,No,No,30,Venmo,Monthly,Senior,0,1,Loyal,,2640,2.838709677419355,0,Average
2958,69,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,No,Standard,No,No,2,Cash,Annually,Senior,0,0,Returning,Low,140,23.333333333333332,0,Good
2959,55,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,No,Standard,No,No,28,PayPal,Monthly,Senior,0,1,Loyal,,2800,3.4482758620689653,0,Good
2960,38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,No,Free Shipping,No,No,9,PayPal,Quarterly,Middle Age,0,0,Loyal,High,252,2.8,0,Good
2961,57,Female,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,No,Standard,No,No,47,Credit Card,Weekly,Senior,0,0,Loyal,,2256,1.0,0,Average
2962,33,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,Adult,0,0,Loyal,,903,1.9545454545454546,0,Poor
2963,57,Female,Pants,Clothing,40,California,L,Pink,Fall,4.0,No,Express,No,No,42,Credit Card,Every 3 Months,Senior,0,0,Loyal,,1680,0.9302325581395349,0,Good
2964,52,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,No,Free Shipping,No,No,28,Credit Card,Weekly,Senior,0,1,Loyal,,2716,3.3448275862068964,0,Average
2965,44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,No,13,Venmo,Fortnightly,Middle Age,0,0,Loyal,High,325,1.7857142857142858,0,Average
2966,48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Standard,No,No,25,PayPal,Fortnightly,Middle Age,0,0,Loyal,,1125,1.7307692307692308,0,Good
2967,52,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,No,38,Debit Card,Every 3 Months,Senior,0,0,Loyal,,1862,1.2564102564102564,0,Poor
2968,34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Free Shipping,No,No,40,Venmo,Annually,Adult,0,0,Loyal,,1440,0.8780487804878049,0,Average
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Express,No,No,25,Cash,Every 3 Months,Adult,0,0,Loyal,,1200,1.8461538461538463,0,Good
2970,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,No,20,Cash,Every 3 Months,Middle Age,0,0,Loyal,High,1240,2.9523809523809526,0,Good
2971,24,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,No,Free Shipping,No,No,44,Credit Card,Bi-Weekly,Young Adult,0,0,Loyal,,3256,1.6444444444444444,0,Average
2972,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,No,9,PayPal,Every 3 Months,Adult,0,1,Loyal,High,900,10.0,0,Average
2973,31,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11,Venmo,Every 3 Months,Adult,0,0,Loyal,High,429,3.25,0,Good
2974,25,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly,Young Adult,0,0,Returning,Medium,195,16.25,0,Poor
2975,57,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,No,Store Pickup,No,No,34,Credit Card,Weekly,Senior,0,1,Loyal,,3366,2.8285714285714287,0,Good
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Every 3 Months,Senior,0,0,Loyal,,3264,1.3877551020408163,0,Good
2977,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Express,No,No,28,Cash,Fortnightly,Adult,0,1,Loyal,,2716,3.3448275862068964,0,Poor
2978,38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,Standard,No,No,20,Venmo,Annually,Middle Age,0,0,Loyal,High,940,2.238095238095238,0,Average
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly,Senior,0,0,Loyal,,2744,1.12,0,Average
2980,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,No,14,PayPal,Weekly,Adult,0,1,Loyal,High,1274,6.066666666666666,0,Poor
2981,70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Monthly,Senior,0,1,Loyal,High,837,9.3,0,Good
2982,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually,Young Adult,0,0,Loyal,,1332,0.9473684210526315,0,Good
2983,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly,Adult,0,0,Returning,Medium,180,9.0,0,Average
2984,60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly,Senior,0,0,New,Low,44,22.0,0,Poor
2985,45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly,Middle Age,0,0,Loyal,,1152,0.8648648648648649,0,Good
2986,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,No,Express,No,No,21,Cash,Bi-Weekly,Middle Age,0,0,Loyal,,756,1.6363636363636365,0,Average
2987,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,No,16,Credit Card,Monthly,Senior,0,1,Loyal,High,1360,5.0,0,Average
2988,63,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,No,Store Pickup,No,No,42,Cash,Monthly,Senior,0,0,Loyal,,1512,0.8372093023255814,0,Poor
2989,69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,Senior,0,0,Loyal,,1705,1.71875,0,Good
2990,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly,Middle Age,0,0,Loyal,High,120,2.857142857142857,0,Good
2991,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24,Venmo,Monthly,Senior,0,1,Loyal,,2184,3.64,0,Good
2992,66,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,No,Standard,No,No,7,PayPal,Bi-Weekly,Senior,0,0,Loyal,High,497,8.875,0,Average
2993,41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,25,Venmo,Weekly,Middle Age,0,0,Loyal,,1600,2.4615384615384617,0,Average
2994,32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,No,18,Cash,Bi-Weekly,Adult,0,0,Loyal,High,378,1.105263157894737,0,Good
2995,69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,No,Store Pickup,No,No,14,Bank Transfer,Quarterly,Senior,0,1,Loyal,High,1400,6.666666666666667,0,Average
2996,29,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Standard,No,No,42,Debit Card,Bi-Weekly,Adult,0,1,Loyal,,4032,2.2325581395348837,0,Poor
2997,70,Female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,No,Express,No,No,6,Venmo,Every 3 Months,Senior,0,1,Loyal,High,546,13.0,0,Poor
2998,41,Female,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,No,Next Day Air,No,No,14,Venmo,Every 3 Months,Middle Age,0,0,Loyal,High,560,2.6666666666666665,0,Poor
2999,31,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,No,Express,No,No,30,Debit Card,Quarterly,Adult,0,0,Loyal,,1590,1.7096774193548387,0,Good
3000,31,Female,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,3.8,No,Standard,No,No,10,Cash,Monthly,Adult,0,0,Loyal,High,480,4.363636363636363,0,Average
3001,57,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Express,No,No,7,PayPal,Weekly,Senior,0,0,Loyal,High,490,8.75,0,Average
3002,29,Female,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,No,Express,No,No,28,Credit Card,Quarterly,Adult,0,0,Loyal,,812,1.0,0,Good
3003,70,Female,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3.6,No,Next Day Air,No,No,19,Bank Transfer,Quarterly,Senior,0,0,Loyal,High,551,1.45,0,Average
3004,51,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Express,No,No,13,Credit Card,Every 3 Months,Senior,0,0,Loyal,High,689,3.7857142857142856,0,Poor
3005,45,Female,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,No,Store Pickup,No,No,23,Venmo,Fortnightly,Middle Age,0,0,Loyal,,1817,3.2916666666666665,0,Average
3006,18,Female,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,No,Express,No,No,5,Venmo,Weekly,,0,0,Returning,Medium,325,10.833333333333334,0,Average
3007,37,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,No,Store Pickup,No,No,17,Venmo,Bi-Weekly,Middle Age,0,1,Loyal,High,1683,5.5,0,Average
3008,23,Female,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3.0,No,Next Day Air,No,No,31,Venmo,Weekly,Young Adult,0,0,Loyal,,1860,1.875,0,Average
